issue_id,request_id,unit_id,issue_date,exact_match
BI0000490,BR0000353,BU0029891,2007-04-11,Yes
BI0000491,BR0009865,BU0018806,2007-04-11,Yes
BI0000492,BR0009866,BU0019106,2007-04-12,Yes
BI0000493,BR0000354,BU0004959,2007-04-12,Yes
BI0000494,BR0020793,BU0009529,2007-04-13,Yes
BI0000495,BR0000355,BU0037316,2007-04-13,Yes
BI0000496,BR0009867,BU0019107,2007-04-13,Yes
BI0000497,BR0009868,BU0001015,2007-04-14,Yes
BI0000498,BR0000356,BU0011064,2007-04-14,Yes
BI0000499,BR0020794,BU0013870,2007-04-14,Yes
BI0000500,BR0000357,BU0027977,2007-04-15,Yes
BI0000501,BR0009869,BU0001827,2007-04-15,Yes
BI0000502,BR0020795,BU0019122,2007-04-15,Yes
BI0000503,BR0000358,BU0027978,2007-04-16,Yes
BI0000504,BR0009870,BU0017775,2007-04-16,No
BI0000505,BR0020796,BU0032623,2007-04-16,Yes
BI0000506,BR0020797,BU0001722,2007-04-17,Yes
BI0000507,BR0000359,BU0006303,2007-04-17,Yes
BI0000508,BR0009871,BU0029096,2007-04-17,No
BI0000509,BR0009872,BU0037588,2007-04-18,Yes
BI0000510,BR0000360,BU0034694,2007-04-18,Yes
BI0000511,BR0000360,BU0019966,2007-04-18,Yes
BI0000512,BR0020798,BU0029097,2007-04-18,Yes
BI0000513,BR0009873,BU0025901,2007-04-19,Yes
BI0000514,BR0000361,BU0033973,2007-04-19,No
BI0000515,BR0020799,BU0016467,2007-04-19,Yes
BI0000516,BR0009874,BU0017020,2007-04-20,Yes
BI0000517,BR0000362,BU0012730,2007-04-20,Yes
BI0000518,BR0020800,BU0041873,2007-04-20,Yes
BI0000519,BR0020801,BU0019824,2007-04-21,Yes
BI0000520,BR0000363,BU0015882,2007-04-21,Yes
BI0000521,BR0009875,BU0017021,2007-04-21,Yes
BI0000522,BR0000364,BU0013071,2007-04-22,Yes
BI0000523,BR0009876,BU0019825,2007-04-22,No
BI0000524,BR0020802,BU0022673,2007-04-22,Yes
BI0000525,BR0000365,BU0033974,2007-04-23,No
BI0000526,BR0020803,BU0026706,2007-04-23,Yes
BI0000527,BR0009877,BU0040225,2007-04-24,No
BI0000528,BR0020804,BU0025921,2007-04-24,Yes
BI0000529,BR0000366,BU0006936,2007-04-24,Yes
BI0000530,BR0009878,BU0041117,2007-04-25,No
BI0000531,BR0000367,BU0017488,2007-04-25,Yes
BI0000532,BR0020805,BU0007272,2007-04-25,Yes
BI0000533,BR0000368,BU0017489,2007-04-26,Yes
BI0000534,BR0009879,BU0041676,2007-04-26,No
BI0000535,BR0020806,BU0002080,2007-04-26,Yes
BI0000536,BR0009880,BU0002895,2007-04-27,No
BI0000537,BR0020807,BU0007772,2007-04-27,Yes
BI0000538,BR0000369,BU0021411,2007-04-27,Yes
BI0000539,BR0020808,BU0025328,2007-04-28,Yes
BI0000540,BR0000370,BU0016538,2007-04-28,Yes
BI0000541,BR0000371,BU0031891,2007-04-29,No
BI0000542,BR0009881,BU0019852,2007-04-29,Yes
BI0000543,BR0020809,BU0040285,2007-04-29,Yes
BI0000544,BR0000372,BU0040286,2007-04-30,No
BI0000545,BR0000372,BU0026400,2007-04-30,No
BI0000546,BR0009882,BU0005653,2007-04-30,Yes
BI0000547,BR0020810,BU0039797,2007-04-30,Yes
BI0000548,BR0009883,BU0018299,2007-05-01,Yes
BI0000549,BR0000373,BU0038747,2007-05-01,Yes
BI0000550,BR0020811,BU0039427,2007-05-01,Yes
BI0000551,BR0000374,BU0038748,2007-05-02,Yes
BI0000552,BR0009884,BU0001596,2007-05-02,No
BI0000553,BR0020812,BU0012231,2007-05-02,No
BI0000554,BR0000375,BU0026246,2007-05-03,Yes
BI0000555,BR0009885,BU0011738,2007-05-03,Yes
BI0000556,BR0009886,BU0022599,2007-05-04,No
BI0000557,BR0000376,BU0036757,2007-05-04,Yes
BI0000558,BR0020814,BU0032609,2007-05-04,Yes
BI0000559,BR0020815,BU0036647,2007-05-05,Yes
BI0000560,BR0009887,BU0012024,2007-05-05,Yes
BI0000561,BR0009888,BU0018792,2007-05-06,Yes
BI0000562,BR0000378,BU0032543,2007-05-06,Yes
BI0000563,BR0020816,BU0006790,2007-05-06,Yes
BI0000564,BR0000379,BU0032544,2007-05-07,Yes
BI0000565,BR0009889,BU0011660,2007-05-07,Yes
BI0000566,BR0020817,BU0016407,2007-05-07,Yes
BI0000567,BR0000380,BU0039312,2007-05-08,Yes
BI0000568,BR0009890,BU0011661,2007-05-08,Yes
BI0000569,BR0020818,BU0010925,2007-05-08,Yes
BI0000570,BR0000381,BU0014746,2007-05-09,Yes
BI0000571,BR0009891,BU0041838,2007-05-09,Yes
BI0000572,BR0020819,BU0039264,2007-05-09,Yes
BI0000573,BR0000382,BU0041047,2007-05-10,Yes
BI0000574,BR0020820,BU0014484,2007-05-10,Yes
BI0000575,BR0009892,BU0018778,2007-05-10,Yes
BI0000576,BR0009893,BU0024391,2007-05-11,Yes
BI0000577,BR0000383,BU0012269,2007-05-11,Yes
BI0000578,BR0009894,BU0005339,2007-05-12,Yes
BI0000579,BR0000384,BU0013883,2007-05-12,Yes
BI0000580,BR0020822,BU0037619,2007-05-12,Yes
BI0000581,BR0009895,BU0011516,2007-05-13,Yes
BI0000582,BR0000386,BU0039168,2007-05-14,Yes
BI0000583,BR0009896,BU0033488,2007-05-14,Yes
BI0000584,BR0020824,BU0028114,2007-05-14,No
BI0000585,BR0009897,BU0037971,2007-05-15,Yes
BI0000586,BR0020825,BU0031947,2007-05-15,Yes
BI0000587,BR0009898,BU0003425,2007-05-16,Yes
BI0000588,BR0000388,BU0029922,2007-05-16,Yes
BI0000589,BR0000389,BU0023606,2007-05-17,Yes
BI0000590,BR0009899,BU0012340,2007-05-17,Yes
BI0000591,BR0020827,BU0019382,2007-05-17,Yes
BI0000592,BR0009900,BU0026974,2007-05-18,Yes
BI0000593,BR0000390,BU0017161,2007-05-18,Yes
BI0000594,BR0020828,BU0017395,2007-05-18,Yes
BI0000595,BR0020829,BU0020375,2007-05-19,Yes
BI0000596,BR0000391,BU0041651,2007-05-19,Yes
BI0000597,BR0009901,BU0026975,2007-05-19,Yes
BI0000598,BR0020830,BU0004489,2007-05-20,No
BI0000599,BR0009902,BU0026592,2007-05-20,Yes
BI0000600,BR0000392,BU0019266,2007-05-20,Yes
BI0000601,BR0000393,BU0028215,2007-05-21,Yes
BI0000602,BR0009903,BU0004183,2007-05-21,Yes
BI0000603,BR0020831,BU0022167,2007-05-21,No
BI0000604,BR0000394,BU0009263,2007-05-22,Yes
BI0000605,BR0009904,BU0028827,2007-05-22,No
BI0000606,BR0000395,BU0007728,2007-05-23,Yes
BI0000607,BR0009905,BU0020394,2007-05-23,No
BI0000608,BR0020833,BU0020395,2007-05-23,Yes
BI0000609,BR0009906,BU0025181,2007-05-24,Yes
BI0000610,BR0000396,BU0007729,2007-05-24,Yes
BI0000611,BR0020834,BU0025903,2007-05-24,Yes
BI0000612,BR0000397,BU0035116,2007-05-25,No
BI0000613,BR0009907,BU0006475,2007-05-25,No
BI0000614,BR0020835,BU0035117,2007-05-25,No
BI0000615,BR0000398,BU0034122,2007-05-26,Yes
BI0000616,BR0009908,BU0025159,2007-05-26,No
BI0000617,BR0000399,BU0010919,2007-05-27,Yes
BI0000618,BR0009909,BU0027596,2007-05-27,Yes
BI0000619,BR0020837,BU0019034,2007-05-27,Yes
BI0000620,BR0020838,BU0004451,2007-05-28,Yes
BI0000621,BR0000400,BU0024676,2007-05-28,Yes
BI0000622,BR0000401,BU0018853,2007-05-29,Yes
BI0000623,BR0020839,BU0016589,2007-05-29,Yes
BI0000624,BR0000402,BU0034437,2007-05-30,Yes
BI0000625,BR0020840,BU0039753,2007-05-30,Yes
BI0000626,BR0000403,BU0034052,2007-05-31,Yes
BI0000627,BR0009911,BU0017471,2007-05-31,Yes
BI0000628,BR0020841,BU0008854,2007-05-31,Yes
BI0000629,BR0020841,BU0012461,2007-05-31,Yes
BI0000630,BR0020841,BU0020861,2007-05-31,Yes
BI0000631,BR0009912,BU0017472,2007-06-01,Yes
BI0000632,BR0000404,BU0009393,2007-06-01,Yes
BI0000633,BR0020842,BU0013778,2007-06-01,Yes
BI0000634,BR0000405,BU0037244,2007-06-02,Yes
BI0000635,BR0020843,BU0041532,2007-06-02,Yes
BI0000636,BR0000406,BU0025568,2007-06-03,No
BI0000637,BR0009913,BU0018677,2007-06-03,Yes
BI0000638,BR0020844,BU0026196,2007-06-03,Yes
BI0000639,BR0000407,BU0028518,2007-06-04,No
BI0000640,BR0009914,BU0018063,2007-06-04,Yes
BI0000641,BR0020845,BU0039952,2007-06-04,Yes
BI0000642,BR0000408,BU0038570,2007-06-05,Yes
BI0000643,BR0009915,BU0011267,2007-06-05,Yes
BI0000644,BR0020846,BU0010621,2007-06-05,Yes
BI0000645,BR0009916,BU0026423,2007-06-06,Yes
BI0000646,BR0020847,BU0018076,2007-06-06,Yes
BI0000647,BR0000410,BU0001120,2007-06-07,Yes
BI0000648,BR0009917,BU0019359,2007-06-07,Yes
BI0000649,BR0020848,BU0001022,2007-06-07,Yes
BI0000650,BR0000411,BU0002405,2007-06-08,No
BI0000651,BR0009918,BU0029960,2007-06-08,Yes
BI0000652,BR0020849,BU0002406,2007-06-08,Yes
BI0000653,BR0000412,BU0020737,2007-06-09,Yes
BI0000654,BR0020850,BU0039253,2007-06-09,Yes
BI0000655,BR0020851,BU0012565,2007-06-10,No
BI0000656,BR0000413,BU0021003,2007-06-10,Yes
BI0000657,BR0009919,BU0030570,2007-06-10,Yes
BI0000658,BR0000414,BU0021004,2007-06-11,Yes
BI0000659,BR0009920,BU0039371,2007-06-11,Yes
BI0000660,BR0020852,BU0004771,2007-06-11,Yes
BI0000661,BR0020853,BU0008801,2007-06-12,Yes
BI0000662,BR0000415,BU0031292,2007-06-12,Yes
BI0000663,BR0009921,BU0027802,2007-06-12,Yes
BI0000664,BR0000416,BU0011954,2007-06-13,Yes
BI0000665,BR0009922,BU0007402,2007-06-13,Yes
BI0000666,BR0020854,BU0028733,2007-06-13,Yes
BI0000667,BR0000417,BU0023724,2007-06-14,Yes
BI0000668,BR0009923,BU0031308,2007-06-14,Yes
BI0000669,BR0020855,BU0028689,2007-06-14,Yes
BI0000670,BR0000418,BU0041609,2007-06-15,Yes
BI0000671,BR0009924,BU0022242,2007-06-15,Yes
BI0000672,BR0020856,BU0029664,2007-06-15,Yes
BI0000673,BR0020857,BU0029665,2007-06-16,Yes
BI0000674,BR0000419,BU0010588,2007-06-16,Yes
BI0000675,BR0009925,BU0039493,2007-06-16,Yes
BI0000676,BR0000420,BU0032170,2007-06-17,Yes
BI0000677,BR0009926,BU0003672,2007-06-17,Yes
BI0000678,BR0020858,BU0033407,2007-06-17,Yes
BI0000679,BR0000421,BU0026646,2007-06-18,Yes
BI0000680,BR0009927,BU0030933,2007-06-18,Yes
BI0000681,BR0020859,BU0002268,2007-06-18,Yes
BI0000682,BR0009928,BU0004973,2007-06-19,Yes
BI0000683,BR0000422,BU0026647,2007-06-19,Yes
BI0000684,BR0020860,BU0022138,2007-06-19,Yes
BI0000685,BR0020861,BU0040551,2007-06-20,Yes
BI0000686,BR0000423,BU0004418,2007-06-20,Yes
BI0000687,BR0009929,BU0016323,2007-06-20,Yes
BI0000688,BR0000424,BU0018837,2007-06-21,Yes
BI0000689,BR0009930,BU0041684,2007-06-21,Yes
BI0000690,BR0000425,BU0020433,2007-06-22,Yes
BI0000691,BR0009931,BU0002645,2007-06-22,Yes
BI0000692,BR0020863,BU0031051,2007-06-22,Yes
BI0000693,BR0000426,BU0020434,2007-06-23,Yes
BI0000694,BR0009932,BU0005365,2007-06-23,Yes
BI0000695,BR0020864,BU0032084,2007-06-23,Yes
BI0000696,BR0020865,BU0021557,2007-06-24,Yes
BI0000697,BR0000427,BU0032380,2007-06-24,Yes
BI0000698,BR0009933,BU0015053,2007-06-24,Yes
BI0000699,BR0009934,BU0042020,2007-06-25,Yes
BI0000700,BR0000428,BU0034729,2007-06-25,Yes
BI0000701,BR0020866,BU0038036,2007-06-25,Yes
BI0000702,BR0000429,BU0007148,2007-06-26,Yes
BI0000703,BR0020867,BU0005092,2007-06-26,Yes
BI0000704,BR0009935,BU0005144,2007-06-26,Yes
BI0000705,BR0000430,BU0015914,2007-06-27,Yes
BI0000706,BR0009936,BU0039699,2007-06-27,Yes
BI0000707,BR0020868,BU0009941,2007-06-27,Yes
BI0000708,BR0000431,BU0023828,2007-06-28,Yes
BI0000709,BR0009937,BU0005456,2007-06-28,Yes
BI0000710,BR0020869,BU0001574,2007-06-28,Yes
BI0000711,BR0009938,BU0037678,2007-06-29,Yes
BI0000712,BR0000432,BU0002354,2007-06-29,Yes
BI0000713,BR0020870,BU0008571,2007-06-29,Yes
BI0000714,BR0000433,BU0007520,2007-06-30,Yes
BI0000715,BR0020871,BU0032425,2007-06-30,Yes
BI0000716,BR0017259,BU0003169,2007-07-01,Yes
BI0000717,BR0000434,BU0007521,2007-07-01,Yes
BI0000718,BR0009939,BU0040748,2007-07-01,Yes
BI0000719,BR0020872,BU0036427,2007-07-01,Yes
BI0000720,BR0000435,BU0036688,2007-07-02,Yes
BI0000721,BR0009940,BU0002044,2007-07-02,Yes
BI0000722,BR0020873,BU0014469,2007-07-02,Yes
BI0000723,BR0000436,BU0012044,2007-07-03,Yes
BI0000724,BR0009941,BU0002445,2007-07-03,No
BI0000725,BR0020874,BU0027035,2007-07-03,Yes
BI0000726,BR0000437,BU0020225,2007-07-04,Yes
BI0000727,BR0020875,BU0036905,2007-07-04,Yes
BI0000728,BR0009942,BU0032432,2007-07-04,No
BI0000729,BR0000438,BU0028106,2007-07-05,Yes
BI0000730,BR0009943,BU0039181,2007-07-05,No
BI0000731,BR0020876,BU0008555,2007-07-05,Yes
BI0000732,BR0000439,BU0013012,2007-07-06,Yes
BI0000733,BR0009944,BU0000135,2007-07-06,No
BI0000734,BR0020877,BU0021361,2007-07-06,Yes
BI0000735,BR0000440,BU0009131,2007-07-07,Yes
BI0000736,BR0009945,BU0002111,2007-07-07,Yes
BI0000737,BR0020878,BU0005912,2007-07-07,Yes
BI0000738,BR0000441,BU0011995,2007-07-08,Yes
BI0000739,BR0009946,BU0011459,2007-07-08,Yes
BI0000740,BR0020879,BU0038061,2007-07-08,Yes
BI0000741,BR0000442,BU0011996,2007-07-09,Yes
BI0000742,BR0009947,BU0000136,2007-07-09,No
BI0000743,BR0020880,BU0021957,2007-07-09,Yes
BI0000744,BR0009948,BU0033938,2007-07-10,Yes
BI0000745,BR0000443,BU0040375,2007-07-10,Yes
BI0000746,BR0020881,BU0027081,2007-07-10,Yes
BI0000747,BR0000444,BU0036223,2007-07-11,Yes
BI0000748,BR0009949,BU0027082,2007-07-11,No
BI0000749,BR0020882,BU0031278,2007-07-11,Yes
BI0000750,BR0000445,BU0013457,2007-07-12,Yes
BI0000751,BR0009950,BU0023207,2007-07-12,Yes
BI0000752,BR0020883,BU0025651,2007-07-12,Yes
BI0000753,BR0000446,BU0038778,2007-07-13,Yes
BI0000754,BR0009951,BU0025652,2007-07-13,No
BI0000755,BR0000447,BU0038779,2007-07-14,Yes
BI0000756,BR0009952,BU0001016,2007-07-14,Yes
BI0000757,BR0020885,BU0027174,2007-07-14,Yes
BI0000758,BR0000448,BU0013915,2007-07-15,Yes
BI0000759,BR0009953,BU0001017,2007-07-15,Yes
BI0000760,BR0020886,BU0024819,2007-07-15,Yes
BI0000761,BR0000449,BU0029307,2007-07-16,Yes
BI0000762,BR0009954,BU0011424,2007-07-16,Yes
BI0000763,BR0020887,BU0008177,2007-07-16,Yes
BI0000764,BR0020888,BU0031822,2007-07-17,Yes
BI0000765,BR0000450,BU0015736,2007-07-17,Yes
BI0000766,BR0009955,BU0027376,2007-07-17,No
BI0000767,BR0000451,BU0024010,2007-07-18,Yes
BI0000768,BR0009956,BU0007418,2007-07-18,Yes
BI0000769,BR0020889,BU0032927,2007-07-18,Yes
BI0000770,BR0020890,BU0006394,2007-07-19,Yes
BI0000771,BR0020890,BU0006395,2007-07-19,Yes
BI0000772,BR0000452,BU0027821,2007-07-19,Yes
BI0000773,BR0009957,BU0029557,2007-07-19,No
BI0000774,BR0020891,BU0033103,2007-07-20,Yes
BI0000775,BR0020891,BU0033104,2007-07-20,Yes
BI0000776,BR0000453,BU0009159,2007-07-20,Yes
BI0000777,BR0009958,BU0036512,2007-07-20,Yes
BI0000778,BR0020892,BU0003069,2007-07-21,Yes
BI0000779,BR0020893,BU0000779,2007-07-22,Yes
BI0000780,BR0000455,BU0009656,2007-07-22,Yes
BI0000781,BR0009960,BU0025046,2007-07-22,Yes
BI0000782,BR0020894,BU0030729,2007-07-23,Yes
BI0000783,BR0000456,BU0018759,2007-07-23,Yes
BI0000784,BR0009961,BU0018993,2007-07-23,Yes
BI0000785,BR0020895,BU0034793,2007-07-23,Yes
BI0000786,BR0000457,BU0011339,2007-07-24,No
BI0000787,BR0020898,BU0036160,2007-07-24,Yes
BI0000788,BR0009962,BU0001012,2007-07-24,No
BI0000789,BR0020896,BU0028783,2007-07-24,Yes
BI0000790,BR0020896,BU0003799,2007-07-24,Yes
BI0000791,BR0020897,BU0018370,2007-07-24,Yes
BI0000792,BR0000458,BU0005788,2007-07-25,Yes
BI0000793,BR0009963,BU0039421,2007-07-25,Yes
BI0000794,BR0020899,BU0030583,2007-07-25,Yes
BI0000795,BR0020900,BU0030584,2007-07-25,Yes
BI0000796,BR0020901,BU0039500,2007-07-26,Yes
BI0000797,BR0000459,BU0005789,2007-07-26,Yes
BI0000798,BR0009964,BU0036804,2007-07-26,No
BI0000799,BR0020902,BU0012964,2007-07-26,Yes
BI0000800,BR0000460,BU0030151,2007-07-27,Yes
BI0000801,BR0009965,BU0008559,2007-07-27,Yes
BI0000802,BR0020903,BU0041766,2007-07-27,Yes
BI0000803,BR0020903,BU0000504,2007-07-27,Yes
BI0000804,BR0000461,BU0001204,2007-07-28,Yes
BI0000805,BR0009966,BU0039120,2007-07-28,Yes
BI0000806,BR0020904,BU0016468,2007-07-28,Yes
BI0000807,BR0020905,BU0029997,2007-07-28,Yes
BI0000808,BR0000462,BU0010304,2007-07-29,Yes
BI0000809,BR0020907,BU0002896,2007-07-29,Yes
BI0000810,BR0009967,BU0006016,2007-07-29,Yes
BI0000811,BR0020906,BU0004722,2007-07-29,Yes
BI0000812,BR0020909,BU0007309,2007-07-30,Yes
BI0000813,BR0000463,BU0035899,2007-07-30,Yes
BI0000814,BR0009968,BU0009682,2007-07-30,No
BI0000815,BR0020908,BU0024736,2007-07-30,Yes
BI0000816,BR0000464,BU0007233,2007-07-31,Yes
BI0000817,BR0009969,BU0032047,2007-07-31,Yes
BI0000818,BR0020910,BU0002081,2007-07-31,Yes
BI0000819,BR0020911,BU0008129,2007-07-31,Yes
BI0000820,BR0000465,BU0017776,2007-08-01,No
BI0000821,BR0020912,BU0011720,2007-08-01,Yes
BI0000822,BR0020912,BU0015786,2007-08-01,Yes
BI0000823,BR0009970,BU0036495,2007-08-01,No
BI0000824,BR0009971,BU0009118,2007-08-02,Yes
BI0000825,BR0000466,BU0015956,2007-08-02,Yes
BI0000826,BR0020913,BU0014599,2007-08-02,Yes
BI0000827,BR0020913,BU0025952,2007-08-02,Yes
BI0000828,BR0000467,BU0018648,2007-08-03,Yes
BI0000829,BR0009972,BU0018662,2007-08-03,Yes
BI0000830,BR0020914,BU0034373,2007-08-03,Yes
BI0000831,BR0020915,BU0040856,2007-08-03,Yes
BI0000832,BR0000468,BU0017777,2007-08-04,No
BI0000833,BR0009973,BU0018663,2007-08-04,Yes
BI0000834,BR0020916,BU0010101,2007-08-04,Yes
BI0000835,BR0020916,BU0018021,2007-08-04,Yes
BI0000836,BR0020917,BU0020665,2007-08-05,Yes
BI0000837,BR0020917,BU0034705,2007-08-05,Yes
BI0000838,BR0009974,BU0022590,2007-08-05,Yes
BI0000839,BR0000470,BU0038556,2007-08-06,Yes
BI0000840,BR0009975,BU0037589,2007-08-06,Yes
BI0000841,BR0020919,BU0023859,2007-08-07,Yes
BI0000842,BR0020919,BU0023860,2007-08-07,Yes
BI0000843,BR0000471,BU0021412,2007-08-07,Yes
BI0000844,BR0009977,BU0018286,2007-08-08,Yes
BI0000845,BR0020921,BU0004406,2007-08-08,Yes
BI0000846,BR0000472,BU0029408,2007-08-08,Yes
BI0000847,BR0020920,BU0008422,2007-08-08,Yes
BI0000848,BR0020922,BU0025329,2007-08-09,Yes
BI0000849,BR0020922,BU0027513,2007-08-09,Yes
BI0000850,BR0000473,BU0009985,2007-08-09,Yes
BI0000851,BR0000474,BU0032975,2007-08-10,Yes
BI0000852,BR0009979,BU0027772,2007-08-10,Yes
BI0000853,BR0020923,BU0000909,2007-08-10,Yes
BI0000854,BR0020923,BU0033373,2007-08-10,Yes
BI0000855,BR0020924,BU0007327,2007-08-11,Yes
BI0000856,BR0000475,BU0011065,2007-08-11,Yes
BI0000857,BR0009980,BU0024392,2007-08-11,Yes
BI0000858,BR0000476,BU0013540,2007-08-12,Yes
BI0000859,BR0009981,BU0002119,2007-08-12,Yes
BI0000860,BR0020925,BU0036035,2007-08-12,Yes
BI0000861,BR0009982,BU0019853,2007-08-13,Yes
BI0000862,BR0000477,BU0006304,2007-08-13,Yes
BI0000863,BR0020926,BU0036648,2007-08-13,Yes
BI0000864,BR0020927,BU0038182,2007-08-13,Yes
BI0000865,BR0000478,BU0024709,2007-08-14,Yes
BI0000866,BR0009983,BU0032030,2007-08-14,Yes
BI0000867,BR0020928,BU0022674,2007-08-14,Yes
BI0000868,BR0000479,BU0037317,2007-08-15,Yes
BI0000869,BR0009984,BU0019108,2007-08-15,Yes
BI0000870,BR0020929,BU0041796,2007-08-15,Yes
BI0000871,BR0000480,BU0036518,2007-08-16,Yes
BI0000872,BR0009985,BU0025943,2007-08-16,Yes
BI0000873,BR0020930,BU0007612,2007-08-16,Yes
BI0000874,BR0020930,BU0019077,2007-08-16,Yes
BI0000875,BR0020931,BU0015242,2007-08-17,Yes
BI0000876,BR0009986,BU0035527,2007-08-17,Yes
BI0000877,BR0000482,BU0035389,2007-08-18,Yes
BI0000878,BR0009987,BU0028723,2007-08-18,Yes
BI0000879,BR0020932,BU0012773,2007-08-18,Yes
BI0000880,BR0009988,BU0027200,2007-08-19,Yes
BI0000881,BR0000483,BU0008280,2007-08-19,Yes
BI0000882,BR0020933,BU0027988,2007-08-19,Yes
BI0000883,BR0009989,BU0027813,2007-08-20,Yes
BI0000884,BR0020934,BU0003761,2007-08-20,Yes
BI0000885,BR0020934,BU0004194,2007-08-20,Yes
BI0000886,BR0000484,BU0026992,2007-08-20,Yes
BI0000887,BR0009990,BU0027814,2007-08-21,Yes
BI0000888,BR0000485,BU0033480,2007-08-21,Yes
BI0000889,BR0020935,BU0003493,2007-08-21,Yes
BI0000890,BR0020935,BU0003494,2007-08-21,Yes
BI0000891,BR0000486,BU0038361,2007-08-22,Yes
BI0000892,BR0009991,BU0024467,2007-08-22,Yes
BI0000893,BR0020936,BU0007773,2007-08-22,Yes
BI0000894,BR0000487,BU0009303,2007-08-23,Yes
BI0000895,BR0020938,BU0001238,2007-08-23,Yes
BI0000896,BR0009992,BU0025902,2007-08-23,Yes
BI0000897,BR0000488,BU0009304,2007-08-24,Yes
BI0000898,BR0009993,BU0037341,2007-08-24,Yes
BI0000899,BR0020940,BU0013871,2007-08-24,Yes
BI0000900,BR0020942,BU0037673,2007-08-25,No
BI0000901,BR0000489,BU0028975,2007-08-25,Yes
BI0000902,BR0009994,BU0037342,2007-08-25,Yes
BI0000903,BR0009995,BU0014654,2007-08-26,Yes
BI0000904,BR0000490,BU0010830,2007-08-26,Yes
BI0000905,BR0020943,BU0017654,2007-08-26,Yes
BI0000906,BR0000491,BU0025725,2007-08-27,Yes
BI0000907,BR0009996,BU0035207,2007-08-27,Yes
BI0000908,BR0020944,BU0008320,2007-08-27,Yes
BI0000909,BR0000492,BU0008166,2007-08-28,Yes
BI0000910,BR0020946,BU0006717,2007-08-28,Yes
BI0000911,BR0009997,BU0025944,2007-08-28,No
BI0000912,BR0020945,BU0027430,2007-08-28,Yes
BI0000913,BR0020948,BU0032677,2007-08-29,Yes
BI0000914,BR0000493,BU0002482,2007-08-29,Yes
BI0000915,BR0009999,BU0012025,2007-08-30,Yes
BI0000916,BR0020949,BU0028237,2007-08-30,Yes
BI0000917,BR0000495,BU0006484,2007-08-31,Yes
BI0000918,BR0010000,BU0001828,2007-08-31,Yes
BI0000919,BR0020950,BU0017387,2007-08-31,Yes
BI0000920,BR0020950,BU0037620,2007-08-31,Yes
BI0000921,BR0000496,BU0023607,2007-09-01,Yes
BI0000922,BR0010001,BU0038051,2007-09-01,Yes
BI0000923,BR0020951,BU0008486,2007-09-01,Yes
BI0000924,BR0020952,BU0030154,2007-09-02,Yes
BI0000925,BR0000497,BU0013252,2007-09-02,Yes
BI0000926,BR0010002,BU0019523,2007-09-02,No
BI0000927,BR0010003,BU0014554,2007-09-03,Yes
BI0000928,BR0000498,BU0034256,2007-09-03,Yes
BI0000929,BR0020954,BU0007844,2007-09-03,Yes
BI0000930,BR0010004,BU0023370,2007-09-04,Yes
BI0000931,BR0000499,BU0018854,2007-09-04,Yes
BI0000932,BR0020955,BU0019035,2007-09-04,Yes
BI0000933,BR0020955,BU0019036,2007-09-04,Yes
BI0000934,BR0000500,BU0006128,2007-09-05,Yes
BI0000935,BR0000501,BU0018135,2007-09-06,Yes
BI0000936,BR0010006,BU0003621,2007-09-06,Yes
BI0000937,BR0020957,BU0037328,2007-09-06,No
BI0000938,BR0000502,BU0040645,2007-09-07,Yes
BI0000939,BR0020958,BU0002828,2007-09-07,Yes
BI0000940,BR0020958,BU0023476,2007-09-07,Yes
BI0000941,BR0020959,BU0011801,2007-09-08,Yes
BI0000942,BR0020959,BU0025692,2007-09-08,No
BI0000943,BR0000503,BU0019754,2007-09-08,Yes
BI0000944,BR0010008,BU0011739,2007-09-08,Yes
BI0000945,BR0000504,BU0008684,2007-09-09,Yes
BI0000946,BR0000504,BU0039313,2007-09-09,Yes
BI0000947,BR0010009,BU0025861,2007-09-09,Yes
BI0000948,BR0020960,BU0025904,2007-09-09,Yes
BI0000949,BR0000505,BU0012544,2007-09-10,Yes
BI0000950,BR0010010,BU0025862,2007-09-10,Yes
BI0000951,BR0020962,BU0013280,2007-09-10,Yes
BI0000952,BR0020963,BU0022911,2007-09-10,Yes
BI0000953,BR0000506,BU0041216,2007-09-11,Yes
BI0000954,BR0010011,BU0000543,2007-09-11,Yes
BI0000955,BR0020964,BU0039254,2007-09-11,Yes
BI0000956,BR0020964,BU0006751,2007-09-11,Yes
BI0000957,BR0020965,BU0026381,2007-09-12,Yes
BI0000958,BR0000507,BU0002939,2007-09-12,Yes
BI0000959,BR0010012,BU0027982,2007-09-12,Yes
BI0000960,BR0020966,BU0032624,2007-09-12,Yes
BI0000961,BR0017260,BU0000930,2007-09-13,Yes
BI0000962,BR0020967,BU0026189,2007-09-13,Yes
BI0000963,BR0000508,BU0027529,2007-09-13,Yes
BI0000964,BR0010013,BU0011517,2007-09-13,Yes
BI0000965,BR0000509,BU0026065,2007-09-14,Yes
BI0000966,BR0010014,BU0012341,2007-09-14,Yes
BI0000967,BR0017261,BU0036239,2007-09-14,Yes
BI0000968,BR0020968,BU0019556,2007-09-14,Yes
BI0000969,BR0020968,BU0025984,2007-09-14,Yes
BI0000970,BR0010015,BU0028734,2007-09-15,No
BI0000971,BR0000510,BU0010589,2007-09-15,Yes
BI0000972,BR0020969,BU0017095,2007-09-15,Yes
BI0000973,BR0020969,BU0006990,2007-09-15,Yes
BI0000974,BR0000511,BU0011561,2007-09-16,Yes
